# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1780627081.63151 71.231281 9.988864 -15.561288 -0.423650 -0.737052 0.419917 0.317719 0.0020513643 -0.0009872794 -0.0007199448 0.0160916924 0.0072701465 0.0047916336 15.0288826005 -11.9868460659 -2.6963386012 58.8306924700 -0.1525523623 5.0576584435
1780627081.66484 71.048021 10.210281 -15.575478 -0.419237 -0.737317 0.421897 0.320323 0.0021119037 -0.0010874335 -0.0007624353 0.0162556856 0.0071836605 0.0047269867 15.1971451134 -12.1069903779 -2.6909006032 58.5557916142 -0.1572483163 5.0752409509
1780627081.69817 70.861470 10.431453 -15.589691 -0.416602 -0.736668 0.423705 0.322858 0.0021695767 -0.0011561608 -0.0007862305 0.0164151379 0.0071033649 0.0046703213 15.3683367492 -12.2244217612 -2.6851084034 58.2770792997 -0.1621065932 5.0932889348
1780627081.73149 70.671822 10.652440 -15.604146 -0.415895 -0.735191 0.425026 0.325389 0.0022243694 -0.0011965482 -0.0007942960 0.0165630684 0.0070359446 0.0046286448 15.5425409897 -12.3392037148 -2.6789481585 57.9949534868 -0.1671281773 5.1118142998
1780627081.76482 70.478990 10.873141 -15.619115 -0.417363 -0.732885 0.426522 0.326751 0.0022683266 -0.0011675459 -0.0007699487 0.0167023859 0.0069878735 0.0046070642 15.7197498454 -12.4511870925 -2.6724027307 57.7093759454 -0.1723159241 5.1308273078
1780627081.79815 70.282928 11.093186 -15.634295 -0.417944 -0.730905 0.428273 0.328150 0.0023141024 -0.0011513763 -0.0007522559 0.0168478335 0.0069306102 0.0045781315 15.8997674009 -12.5600300645 -2.6654612664 57.4203615345 -0.1776763605 5.1503203729
1780627081.83148 70.083611 11.312654 -15.649703 -0.416978 -0.730379 0.429178 0.329365 0.0023662437 -0.0011773157 -0.0007590438 0.0169616367 0.0068917530 0.0045750998 16.0826984739 -12.6657448323 -2.6581061137 57.1279706218 -0.1832135393 5.1703084080
1780627081.86482 69.997875 11.520987 -15.686004 -0.418072 -0.731131 0.425512 0.331062 0.0023073996 -0.0011317064 -0.0007585731 0.0169495030 0.0068411726 0.0045841584 16.2409195071 -12.7656335674 -2.6456092229 56.8320988385 -0.1893797857 5.1899808027
1780627081.89812 69.794622 11.739881 -15.702214 -0.416627 -0.732344 0.424555 0.331431 0.0023702372 -0.0011995259 -0.0007984725 0.0168935347 0.0069442136 0.0047402468 16.4211163430 -12.8980754925 -2.6398242685 56.7142895573 -0.1959672402 5.2113793734
1780627081.93145 69.732251 11.822880 -15.622253 -0.419579 -0.730767 0.416890 0.340789 0.0024021891 -0.0011743907 -0.0007892266 0.0166058419 0.0071294048 0.0047613425 16.5988799193 -12.9868945196 -2.6374400852 56.4044528608 -0.1936362725 5.2261769145
1780627081.96478 69.525258 12.041700 -15.638038 -0.421342 -0.730566 0.416034 0.340089 0.0025059780 -0.0014237121 -0.0008890298 0.0166165159 0.0071350452 0.0048093716 16.7039272477 -13.0313987542 -2.6332770568 56.3215336593 -0.2033881584 5.2451286922
1780627081.99811 69.314919 12.259762 -15.653960 -0.422426 -0.730391 0.415397 0.339897 0.0025524270 -0.0014096809 -0.0008835073 0.0166657991 0.0071600353 0.0048766836 16.9006795802 -13.1255501204 -2.6240370322 56.0194426427 -0.2098227620 5.2673969472
1780627082.03144 69.101454 12.477184 -15.670098 -0.423299 -0.731060 0.413208 0.340042 0.0026076167 -0.0014342190 -0.0009009894 0.0166718899 0.0072112054 0.0049789079 17.1006194643 -13.2163513715 -2.6143031010 55.7146486096 -0.2164498737 5.2902032989
1780627082.06476 68.884990 12.693879 -15.686465 -0.425064 -0.731651 0.410372 0.340003 0.0026618877 -0.0014498671 -0.0009158322 0.0166568504 0.0072804008 0.0051035629 17.3037279410 -13.3037436930 -2.6040617475 55.4074485514 -0.2232716907 5.3135541086
1780627082.09809 68.665071 12.909602 -15.702787 -0.427365 -0.730954 0.409215 0.340012 0.0027077209 -0.0014265842 -0.0009043628 0.0166965154 0.0073151048 0.0051824997 17.5099396781 -13.3873463004 -2.5932824388 55.0972886484 -0.2303014616 5.3374684334
1780627082.13142 68.441600 13.124109 -15.719015 -0.429511 -0.729165 0.410076 0.340111 0.0027464834 -0.0013715574 -0.0008700568 0.0168005167 0.0073065858 0.0052047303 17.7191101765 -13.4669026822 -2.5819451956 54.7841435511 -0.2375380825 5.3619436860
1780627082.16475 68.166781 13.365100 -15.759995 -0.428793 -0.724095 0.418134 0.342034 0.0022814159 -0.0014740265 -0.0008660230 0.0166300450 0.0073346259 0.0051364744 17.8676392238 -13.5462675018 -2.5562340463 54.4640475108 -0.2402408314 5.3800069864
1780627082.19808 67.741849 13.528016 -15.708993 -0.426244 -0.729992 0.413656 0.338108 0.0021789778 -0.0015301361 -0.0009669927 0.0166048925 0.0069720719 0.0045905697 18.0247797389 -13.6193582893 -2.5413608418 54.0749542631 -0.2452196604 5.4039175317
1780627082.23140 67.516806 13.743202 -15.727535 -0.426617 -0.729527 0.414542 0.337554 0.0021987663 -0.0015811087 -0.0010485900 0.0164429776 0.0071314054 0.0048210198 18.1957496685 -13.5770619831 -2.5235166420 53.4690203006 -0.2521614234 5.4289160420
1780627082.26472 67.305235 13.949402 -15.742178 -0.427928 -0.729106 0.414314 0.337085 0.0021966459 -0.0015270037 -0.0010418875 0.0165077354 0.0071252002 0.0048412827 18.4083078753 -13.6475586412 -2.5097293922 53.1609829383 -0.2599866681 5.4558842470
1780627082.29806 67.079042 14.156344 -15.758055 -0.429750 -0.728721 0.414063 0.335906 0.0021984420 -0.0014774612 -0.0010424899 0.0165231898 0.0071550325 0.0049060711 18.6186753746 -13.7152057339 -2.4958464110 52.8745893139 -0.2683063214 5.4831829048
1780627082.33138 66.842623 14.364068 -15.774617 -0.431331 -0.728211 0.413732 0.335392 0.0022047413 -0.0014459219 -0.0010499214 0.0165472176 0.0071751369 0.0049597332 18.8330776176 -13.7759933315 -2.4810211315 52.5700588634 -0.2767214238 5.5111881626
1780627082.36471 66.589663 14.571199 -15.791295 -0.432968 -0.727663 0.413663 0.334558 0.0022075107 -0.0013970050 -0.0010470151 0.0165903156 0.0071860244 0.0050001959 19.0518479210 -13.8315626655 -2.4653181098 52.2534330030 -0.2852833778 5.5399452540
1780627082.39804 66.432031 14.777747 -15.828104 -0.429934 -0.726435 0.413570 0.341187 0.0020904704 -0.0013764418 -0.0009051304 0.0163881459 0.0073424318 0.0048751400 19.2462710567 -13.8882944486 -2.4520669760 51.9062263922 -0.2930465012 5.5621498093
1780627082.43136 66.151529 14.928416 -15.898268 -0.428741 -0.724510 0.411026 0.349748 0.0021530186 -0.0016082314 -0.0010093194 0.0164901762 0.0072390766 0.0047536721 19.4703863543 -13.9716682473 -2.4380067254 51.7058066006 -0.3029366871 5.5911762955
1780627082.46468 65.896240 15.102622 -15.926577 -0.428643 -0.723938 0.408743 0.353707 0.0022238048 -0.0018730692 -0.0011178363 0.0165522694 0.0071467221 0.0046477311 19.6472864417 -13.9644698250 -2.4211175179 51.3341218765 -0.3109510545 5.6198218529
1780627082.49802 65.636313 15.290596 -15.950464 -0.429180 -0.723556 0.407092 0.355736 0.0022591218 -0.0020037934 -0.0011763570 0.0165556696 0.0071336928 0.0046316486 19.8479290991 -13.9827863130 -2.4040344587 51.0016289984 -0.3202243193 5.6497427386
1780627082.53135 65.353265 15.478264 -15.976744 -0.430627 -0.723059 0.405502 0.356811 0.0022752223 -0.0020705810 -0.0012089106 0.0165520003 0.0071448973 0.0046404666 20.0628424203 -14.0072835159 -2.3859983248 50.6666507183 -0.3298488923 5.6808728801
1780627082.56469 65.081560 15.682036 -15.995778 -0.431520 -0.722889 0.404855 0.356812 0.0023011589 -0.0021128641 -0.0012510100 0.0165734485 0.0071595759 0.0046770872 20.2814247693 -14.0193555390 -2.3664027063 50.3039426684 -0.3391175272 5.7131071710
1780627082.59800 64.812198 15.883400 -16.013716 -0.431948 -0.722456 0.404474 0.357601 0.0023151696 -0.0021233194 -0.0012754136 0.0166179812 0.0071575178 0.0047005846 20.5200908955 -14.0447919521 -2.3457425874 49.9615242196 -0.3489708442 5.7465695252
1780627082.63134 64.545030 16.082173 -16.030707 -0.432724 -0.721998 0.404198 0.357900 0.0023233514 -0.0021144814 -0.0012908256 0.0166631873 0.0071598209 0.0047301866 20.7620058469 -14.0675455010 -2.3243217845 49.6255459388 -0.3591817010 5.7807314360
1780627082.66465 64.286818 16.280444 -16.048478 -0.433378 -0.721781 0.403781 0.358018 0.0023345712 -0.0021145141 -0.0013162201 0.0166784529 0.0071829643 0.0047875718 21.0060619696 -14.0875104485 -2.3022423201 49.2968785745 -0.3697365184 5.8155126994
1780627082.69798 64.049798 16.477460 -16.066196 -0.433594 -0.721853 0.403311 0.358141 0.0023466287 -0.0021191561 -0.0013462556 0.0166873399 0.0072091007 0.0048515030 21.2546362971 -14.1091387582 -2.2796684418 48.9834034373 -0.3807273419 5.8509545913
1780627082.73134 63.823106 16.674393 -16.085541 -0.434317 -0.721324 0.403360 0.358275 0.0023539499 -0.0021054482 -0.0013626126 0.0167244885 0.0072180199 0.0048926674 21.5077947674 -14.1376062864 -2.2570309363 48.7011483034 -0.3923895145 5.8868506592
1780627082.76464 63.538925 16.870752 -16.104152 -0.433736 -0.722140 0.403804 0.356833 0.0023959904 -0.0020874968 -0.0013480746 0.0168253308 0.0072048811 0.0049113716 21.7679168281 -14.1691853183 -2.2341173426 48.4365372776 -0.4045540789 5.9232725060
1780627082.79797 63.251689 17.066447 -16.122709 -0.432974 -0.723024 0.403844 0.355920 0.0024407971 -0.0020837746 -0.0013520813 0.0168768261 0.0072254280 0.0049773438 22.0326127139 -14.1729134046 -2.2079085363 48.1006132964 -0.4162519918 5.9614863113
1780627082.83129 62.961776 17.261220 -16.141298 -0.432273 -0.723954 0.403831 0.354895 0.0024850299 -0.0020774549 -0.0013555857 0.0169251994 0.0072493134 0.0050474681 22.3012222187 -14.1726842450 -2.1807244782 47.7656669557 -0.4282073965 6.0005337001
1780627082.86462 62.668999 17.455228 -16.159993 -0.432210 -0.724537 0.403642 0.353996 0.0025282537 -0.0020641772 -0.0013552721 0.0169732177 0.0072760382 0.0051195064 22.5740070601 -14.1684931565 -2.1525234864 47.4316226385 -0.4404275401 6.0404536246
1780627082.89795 62.373292 17.648391 -16.178644 -0.432258 -0.724510 0.403374 0.354298 0.0025793664 -0.0020745353 -0.0013606626 0.0170394696 0.0072815946 0.0051659385 22.8509627157 -14.1602347339 -2.1232788401 47.0985489057 -0.4529121284 6.0812534709
1780627082.93127 62.074861 17.840472 -16.197346 -0.431897 -0.724610 0.403211 0.354720 0.0026327416 -0.0020935395 -0.0013695393 0.0171092691 0.0072816102 0.0052070037 23.1318846191 -14.1478325443 -2.0929855308 46.7668329728 -0.4656541464 6.1229197808
1780627082.96460 61.773341 18.031562 -16.216335 -0.431591 -0.725034 0.403200 0.354238 0.0026792128 -0.0020903193 -0.0013713813 0.0171694504 0.0072960966 0.0052652094 23.4170258984 -14.1311618505 -2.0615854595 46.4362198451 -0.4786639982 6.1655098204
1780627082.99793 61.468874 18.221359 -16.235446 -0.430263 -0.726314 0.403671 0.352691 0.0027207717 -0.0020767927 -0.0013722281 0.0172227580 0.0073185200 0.0053356974 23.7061176329 -14.1100832937 -2.0290709868 46.1070245410 -0.4919331791 6.2090032733
1780627083.03126 61.161334 18.410195 -16.254513 -0.426383 -0.730872 0.401628 0.350313 0.0027849191 -0.0021407493 -0.0014309582 0.0171671859 0.0073988729 0.0054929830 23.9996067122 -14.0847188865 -1.9953942511 45.7792782785 -0.5054727045 6.2534435905
1780627083.06458 60.850849 18.598157 -16.273269 -0.420545 -0.736923 0.397340 0.349582 0.0028862735 -0.0023125375 -0.0015512187 0.0170518112 0.0074833243 0.0056731459 24.2976056637 -14.0551514394 -1.9605378521 45.4532827046 -0.5192798975 6.2988290469
1780627083.09792 60.537116 18.785253 -16.291978 -0.415949 -0.741451 0.394097 0.349177 0.0029795718 -0.0024454905 -0.0016459748 0.0169799965 0.0075426057 0.0058182788 24.6003350013 -14.0212281118 -1.9244396260 45.1289024387 -0.5333679784 6.3452239210
1780627083.13124 59.820308 18.762186 -16.163868 -0.416896 -0.744537 0.391062 0.344866 0.0028614437 -0.0025194794 -0.0015820416 0.0169611633 0.0076118732 0.0058729724 24.5875510151 -14.1539187227 -1.7182001819 44.7157509814 -0.4574157451 6.3017845957
1780627083.16456 59.491750 18.942705 -16.182559 -0.417617 -0.745224 0.389142 0.344681 0.0028863531 -0.0024357154 -0.0015747589 0.0168784453 0.0077513380 0.0060972589 24.6926839270 -13.8027976907 -1.6534703564 43.9412756810 -0.4648592055 6.3568527063
1780627083.19790 59.160152 19.122640 -16.201419 -0.419242 -0.745494 0.386518 0.345076 0.0029468176 -0.0024574263 -0.0015989546 0.0168732775 0.0078010695 0.0062090251 24.9880493648 -13.7569219443 -1.6074528741 43.6158444005 -0.4770052137 6.4058917810
1780627083.23121 58.826072 19.301451 -16.220505 -0.420814 -0.745889 0.383457 0.345725 0.0030129906 -0.0024927211 -0.0016320846 0.0168564496 0.0078527971 0.0063270219 25.2873812454 -13.7070236167 -1.5600483168 43.2937592825 -0.4893904713 6.4559540643
1780627083.26455 58.488909 19.479382 -16.240006 -0.423009 -0.746187 0.380174 0.346028 0.0030747600 -0.0025126659 -0.0016599714 0.0168293591 0.0079151683 0.0064602531 25.5911988333 -13.6529561238 -1.5111452689 42.9746161130 -0.5020350433 6.5071438843
1780627083.29788 58.148970 19.656014 -16.259889 -0.423270 -0.748996 0.375622 0.344608 0.0031443575 -0.0025513017 -0.0017186580 0.0167155807 0.0080201744 0.0066726978 25.8990405797 -13.5946177088 -1.4607627883 42.6588891977 -0.5149240035 6.5594199961
1780627083.33120 57.806302 19.831388 -16.280299 -0.421463 -0.755481 0.368227 0.340625 0.0032271754 -0.0026130936 -0.0018288693 0.0164401770 0.0081987586 0.0070337683 26.2110155830 -13.5320468101 -1.4088721274 42.3468092674 -0.5280584393 6.6128048284
1780627083.36453 58.206341 20.496739 -16.621388 -0.414957 -0.759900 0.367785 0.339260 0.0030435180 -0.0026085766 -0.0018299365 0.0161219973 0.0084178256 0.0074440869 26.2853627653 -13.6236284583 -1.2414930394 41.9340998181 -0.4667757959 6.6118558670
1780627083.39785 57.875437 20.681151 -16.643599 -0.411884 -0.769837 0.358074 0.330886 0.0031487042 -0.0027407129 -0.0019544121 0.0159768824 0.0084791639 0.0076521578 27.0775379320 -14.2070788277 -1.2265896706 42.3889110248 -0.4872626489 6.6463684463
1780627083.43118 57.541996 20.865002 -16.666295 -0.410124 -0.780996 0.344363 0.321337 0.0032260771 -0.0027411917 -0.0021163276 0.0153521600 0.0087651241 0.0083675370 27.4058267712 -14.1540181487 -1.1687488612 42.0898800132 -0.5001437300 6.7015679681
1780627083.46451 57.205756 21.048061 -16.689456 -0.411821 -0.790768 0.331123 0.308945 0.0032450135 -0.0026005485 -0.0021917721 0.0147048682 0.0090401739 0.0091636946 27.7388231889 -14.0970543305 -1.1092652544 41.7944654003 -0.5133286006 6.7579716408
1780627083.49784 56.866267 21.230161 -16.712150 -0.413746 -0.798315 0.319303 0.299254 0.0032749308 -0.0024915903 -0.0022561703 0.0141532958 0.0092241000 0.0098528423 28.0764593709 -14.0358424452 -1.0480784935 41.5024264250 -0.5268283089 6.8156094809
1780627083.53116 56.523219 21.411205 -16.734167 -0.416912 -0.802351 0.310553 0.293214 0.0033099426 -0.0024095927 -0.0022911514 0.0137891404 0.0093310512 0.0103493778 28.4187874708 -13.9701622717 -0.9851181949 41.2137019730 -0.5406510400 6.8745330718
1780627083.56449 57.973930 21.802235 -16.169242 -0.392069 -0.808915 0.320128 0.299092 0.0029693285 -0.0021688981 -0.0021915389 0.0132499794 0.0093682022 0.0107276576 28.4455408218 -13.9313550452 -1.1025282884 40.8778597889 -0.5545131744 6.8084636648
1780627083.59788 57.887178 21.954198 -16.493833 -0.393717 -0.811168 0.313054 0.298315 0.0030983339 -0.0025400219 -0.0023784549 0.0135210258 0.0092750506 0.0104044209 29.0897691176 -14.9964346712 -1.1244990778 42.4291191167 -0.6081336698 6.7593799802
1780627083.63115 58.636127 22.012508 -16.010334 -0.398163 -0.811106 0.304603 0.301313 0.0029940440 -0.0025974356 -0.0025841636 0.0129357631 0.0093597912 0.0106557911 29.0253203679 -14.9153486870 -1.2753775624 42.1679786132 -0.4624457694 6.5352576516
1780627083.66447 58.346041 22.189969 -16.018507 -0.395948 -0.819283 0.292400 0.294111 0.0031841698 -0.0028082884 -0.0028386131 0.0126881778 0.0093272807 0.0108771880 29.2943541784 -15.4139147844 -1.2781026009 43.0148122429 -0.4883676714 6.5189964261
1780627083.69780 64.713325 18.482866 -13.193497 -0.370551 -0.813324 0.252978 0.370402 0.0029504473 -0.0028392705 -0.0028067855 0.0115931518 0.0097992970 0.0109823191 28.1177242568 -14.7343519886 -1.7682862436 42.2665857407 -0.2081463908 6.1366505941
1780627083.73113 67.416934 17.724947 -12.222761 -0.378856 -0.799785 0.247904 0.394151 0.0043578080 -0.0053152307 -0.0046513879 0.0109637216 0.0088487008 0.0093877634 22.9969267853 -15.7752652841 -2.3241600270 49.7794375483 -0.2416343427 5.6288328214
1780627083.76445 68.757803 17.568586 -11.567291 -0.381006 -0.797846 0.245514 0.397492 0.0048559445 -0.0059500488 -0.0048217655 0.0112355345 0.0085056352 0.0084888341 21.8669502722 -16.4596428665 -2.4807186230 53.4957806271 -0.2493705056 5.5291498508
1780627083.79778 68.873936 17.386844 -11.217786 -0.384140 -0.797059 0.249281 0.393691 0.0046724023 -0.0060622504 -0.0047980230 0.0114788428 0.0084660573 0.0081599528 21.4166979605 -17.0275797261 -2.5518868794 55.4252360933 -0.2481012232 5.4640152083
1780627083.83110 69.916986 16.901337 -9.999433 -0.388176 -0.793303 0.248807 0.397599 0.0043159755 -0.0059114967 -0.0046463801 0.0117898765 0.0085875182 0.0079770125 21.0251882756 -16.8917464637 -2.6572511348 55.5235560790 -0.1915952943 5.2922214344
1780627083.86443 69.530479 17.067326 -11.016744 -0.391432 -0.787041 0.244532 0.409330 0.0043726024 -0.0059920260 -0.0047222742 0.0117298764 0.0085404676 0.0077996546 20.3904332560 -16.9203347394 -2.8476951526 57.0497110831 -0.0771192189 4.9498253850
1780627083.89782 70.247527 16.524350 -10.736778 -0.365902 -0.793215 0.232500 0.427631 0.0046963243 -0.0062768405 -0.0048410229 0.0116805604 0.0083079596 0.0073926761 20.4579369207 -16.8569712192 -2.8745840119 56.4425884653 -0.0344119507 4.8707239327
1780627083.93110 70.091062 16.530597 -10.962135 -0.357981 -0.794132 0.233816 0.431896 0.0057631258 -0.0069230832 -0.0052877973 0.0111456792 0.0077781236 0.0068994068 19.9408503060 -16.7373499841 -2.8777218589 57.5732984732 -0.0387813996 4.8571565500
1780627083.96442 70.028753 16.512122 -10.928613 -0.356454 -0.792260 0.238163 0.434215 0.0060014795 -0.0070884453 -0.0052826583 0.0112628550 0.0076427485 0.0066972420 19.9487792970 -16.6712479946 -2.8730105556 57.3358504298 -0.0382590537 4.8619372790
1780627083.99774 70.030075 16.479886 -10.618081 -0.364631 -0.788225 0.247335 0.429618 0.0060705119 -0.0072476943 -0.0051825633 0.0114882953 0.0075422762 0.0064168548 19.9297924454 -16.6284562725 -2.8765560600 57.2394031897 -0.0397864603 4.8451104099
1780627084.03108 70.587540 16.211048 -10.159205 -0.369257 -0.777922 0.244605 0.445707 0.0055660923 -0.0070137178 -0.0049546034 0.0118273621 0.0076787036 0.0064198380 19.8556661839 -16.5847407849 -2.9063195506 57.2334068584 -0.0310395608 4.8181087948
1780627084.06442 71.037876 15.971009 -9.642570 -0.369972 -0.771051 0.247902 0.455132 0.0058032029 -0.0073010368 -0.0048966972 0.0119382469 0.0074075495 0.0059138976 19.5768379243 -16.5975028228 -2.9426780577 58.1008344301 -0.0198728368 4.7787977401
1780627084.09772 71.177664 15.858964 -9.407521 -0.370142 -0.766082 0.256276 0.458732 0.0059830502 -0.0075178268 -0.0047685791 0.0122412884 0.0071585280 0.0055112516 19.3509611894 -16.5930639553 -2.9605323437 58.8155198000 -0.0169095093 4.7543656280
1780627084.13105 71.162197 15.805455 -9.363115 -0.370203 -0.762600 0.262087 0.461195 0.0058466685 -0.0075471692 -0.0046040622 0.0125736979 0.0070979023 0.0053469428 19.2533625727 -16.5627885527 -2.9578799667 59.0430016530 -0.0201815301 4.7571495106
1780627084.16440 71.151801 15.748325 -9.325448 -0.371229 -0.758592 0.266655 0.464351 0.0057849857 -0.0075878971 -0.0044482992 0.0128925394 0.0070137891 0.0051641324 19.2026874552 -16.5107791808 -2.9606318333 59.0188484338 -0.0203659501 4.7531277286
1780627084.19770 71.121847 15.700419 -9.280050 -0.372260 -0.756286 0.269986 0.465362 0.0057781908 -0.0076240820 -0.0043336218 0.0131788157 0.0069390226 0.0050399966 19.1544143455 -16.4597680672 -2.9577910596 59.0036027616 -0.0225146865 4.7558902425
1780627084.23105 71.261494 15.295220 -9.627211 -0.398226 -0.737883 0.275809 0.469973 0.0057419967 -0.0075763349 -0.0042864330 0.0130431241 0.0068560429 0.0046555869 19.0890081305 -16.3941540212 -2.9843971571 58.9421770593 -0.0192596367 4.7005969036
